Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
clairette-court-sectional-with-chaise,Clairette Court Sectional with Chaise,"Talk about fine lines and great curves. That’s the beauty of this sofa chaise—made to suit your appreciation for clean, contemporary style. A striking flared frame, comfy pillow top armrests and an ultra-soft upholstery that holds up to everyday living complete this fashion statement. The versatile chaise has a movable ottoman and reversible cushion for use on the right or left side. <br><br> <h3>More About This Product</h3> <b>Upholstery Features</b><ul><li>Stationary</li></ul><b>Product Details</b><ul>
<li>Corner-blocked frame</li>
<li>Loose seat and attached back and armrest cushions</li>
<li>High-resiliency foam cushions wrapped in thick poly fiber</li>
<li>Polyester upholstery</li>
<li>Exposed feet with faux wood finish</li>
<li>Chaise can be positioned on either side (thanks to reversible seat cushion and movable ottoman)</li>
</ul><br> <div class=""container-desc""> <h2 class=""kas58-header"">Weight &amp; Dimensions</h2> <details> <summary>Dimensions</summary> <table class=""kas58-table""> <tbody> <tr class=""kas58-row""> <td class=""kas58-cell-header"">Full Dimension</td> <td class=""kas58-cell""><p>87W x 61D x 37H</p></td> </tr>
</tbody> </table> </details> <br> <details> <summary>Weight</summary> <table class=""kas58-table""> <tbody> <tr class=""kas58-row""> <td class=""kas58-cell-header"">Weight</td> <td class=""kas58-cell""><p>135.88lbs.</p></td> </tr> </tbody> </table> </details> </div>",Romeo Furniture,Sectional,"500-1000, availability_in-stock, Brand_Ashley, Collection_Clairette Court, Color_Alloy, consumer-assembly_no-assembly-required, group_standard, product-video_not-available, romeo-furniture, sectional, shipping_not-express, style_contemporary, sub-brand_benchcraft-reg, Type_Sectional, VendorCollectionId_31503",2024-12-16T10:22:46-05:00,Option,Right-Arm Facing Sectional,,,,,31503S2,106594,,100,deny,manual,949,1549.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_17_56.124685_uqbmiamhde.jpg?v=1734550499,1,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_06_00.846417_tgtwpmzqki.jpg?v=1734550499,lb,,,active
clairette-court-sectional-with-chaise,,,,,,,,Left-Arm Facing Sectional,,,,,31503S1,106594,,100,deny,manual,949,1549.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T00_56_12.600729_llbfletirz.jpg?v=1734550499,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_59_19.623475_bsjhpbfazw.jpg?v=1734550497,lb,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_06_00.846417_tgtwpmzqki.jpg?v=1734550499,3,Clairette Court Sectional with Chaise image,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_20_56.699129_myvpmbryyy.jpg?v=1734550497,4,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T00_56_52.122815_vnxrlavrgq.jpg?v=1734550497,5,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_11_59.725262_rxzzoxwekj.jpg?v=1734550497,6,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_05_53.562969_aqosejannf.jpg?v=1734550497,7,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_13_38.672120_oslipxjhwi.jpg?v=1734550497,8,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T00_56_12.602704_wrmyqacviw.jpg?v=1734550497,9,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_38_54.786301_boqswszmvt.jpg?v=1734550497,10,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T00_56_12.589094_wgsfovdhbe.jpg?v=1734550497,11,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_44_58.098923_bosghbjziy.jpg?v=1734550497,12,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_44_58.246617_tpldizfuam.jpg?v=1734550497,13,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T00_37_06.223254_mpplfkkjhi.jpg?v=1734550497,14,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_06_02.053329_tysialmkei.jpg?v=1734550497,15,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_59_19.623475_bsjhpbfazw.jpg?v=1734550497,16,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_31_46.924288_lavqzvgiyw.jpg?v=1734362603,17,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T00_56_52.141022_ordsicdttd.jpg?v=1734362604,18,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_38_54.856657_jgexpbphsy.jpg?v=1734362606,19,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_26_57.487677_drmhdwszbb.jpg?v=1734362607,20,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_38_54.932986_jjjcdyyovy.jpg?v=1734362608,21,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T00_56_13.104578_lavtlzrfmz.jpg?v=1734362609,22,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_23_55.734790_gegcijglvu.jpg?v=1734362611,23,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_01_35.898658_vhwjnkqqrd.jpg?v=1734362612,24,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T00_56_12.936783_pnuxmsftgl.jpg?v=1734362613,25,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_01_29.866394_pjayabbwbl.jpg?v=1734362614,26,,,,,,,,,,,,,,,,,,,,,,
clairette-court-sectional-with-chaise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_06_02.053329_tysialmkei_6996c9f4-0ba9-45e2-898d-7f13c28f36ec.jpg?v=1734362615,27,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,Willowton TV Stand with Electric Fireplace,"This TV stand with fireplace insert is the ultimate statement piece for your coastal cottage or shabby chic inspired retreat. Its whitewash finish is wonderfully easy on the eyes. Paired with the TV stand’s unique plank-style top, it's a driftwoody look that has our minds drifting away to beachy-keen escapes. What really turns up the heat: an electric infrared fireplace insert with faux firebrick surround that operates with or without infrared heat. With the touch of a button, adjust the temperature and the flame brightness, and set the timer for long-lasting enjoyment. <br><br> <h3>More About This Product</h3> <b>Special Features</b><ul>
<li>Fireplace Included</li>
<li>Fireplace Option</li>
<li>Fireplace Included</li>
</ul><b>Product Details</b><ul>
<li>Made with engineered wood (MDF/particleboard) and decorative laminate</li>
<li>Replicated white wash worn through paint; TV stand top with replicated wood grained block pattern with an authentic touch</li>
<li>Antiqued brass-tone ring pulls</li>
<li>TV stand with open storage area and 2 single-door storage areas (each with adjustable/removable shelf)</li>
<li>Cutouts for wire management and ventilation</li>
<li>Electric fireplace insert provides up to 5,386 BTU/1,500W and warms up to 1,000 square feet (heats larger rooms)</li>
<li>7-level temperature setting; 5 levels of flame brightness</li>
<li>LED-lit multi flame display operates with or without infrared heat; realistic-looking log set with dynamic glowing embers</li>
<li>Remote control with LED display</li>
<li>Timer function with programmable ranges from 10 minutes to 9 hours; overheating control device</li>
<li>Power cord included; UL Listed</li>
<li>Assembly required; simply remove the center shelf and back panel to make room for the fireplace insert</li>
</ul><br> <div class=""container-desc""> <h2 class=""kas58-header"">Weight &amp; Dimensions</h2> <details> <summary>Dimensions</summary> <table class=""kas58-table""> <tbody> <tr class=""kas58-row""> <td class=""kas58-cell-header"">Full Dimension</td> <td class=""kas58-cell""><p>60W x 15D x 24.5H</p></td> </tr>
</tbody> </table> </details> <br> <details> <summary>Weight</summary> <table class=""kas58-table""> <tbody> <tr class=""kas58-row""> <td class=""kas58-cell-header"">Weight</td> <td class=""kas58-cell""><p>131lbs.</p></td> </tr> </tbody> </table> </details> </div>",Romeo Furniture,TV Stand,"500-1000, availability_in-stock, Brand_Ashley, Collection_Willowton, Color_Whitewash, Extreme Value Collection_False, product-video_not-available, Production_Paused, romeo-furniture, seat-count_0, shipping_not-express, style_casual, sub-brand_signature-design-by-ashley-reg, top-products_consumer-choice, tv-stand, Type_TV Stand",2024-12-17T00:37:25-05:00,Title,Default Title,,,,,EW0267W8,59421,,100,deny,manual,509.99,679.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_31_17.401405_ticavgyttv.jpg?v=1734413846,1,Willowton TV Stand with Electric Fireplace image,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_31_17.401405_ticavgyttv.jpg?v=1734413846,lb,,,active
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_28_16.243898_azdoiskweg.jpg?v=1734413854,2,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_08_24.721978_lwkfhknitl.jpg?v=1734413855,3,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_19_12.684130_gdrojmphxc_0298e1cd-5d25-4962-8509-326edf6a6a50.jpg?v=1734413857,4,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_22_27.360775_rliwytuakn_6c5baf5e-2074-44c9-9dda-d78c38a9b5a0.jpg?v=1734413858,5,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_43_15.717382_itvvurepkz_f83d2abd-c9f5-4fed-a085-c8a6901a759e.jpg?v=1734413859,6,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_41_24.005250_alpabwxfuf_14730be0-5d31-46b0-b264-88fe58da4bad.jpg?v=1734413860,7,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_13_24.871816_bscvfcmdpy_77348948-74fb-487b-9370-98ce06046de8.jpg?v=1734413861,8,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_22_26.115066_hvcwhkexsz_8834ef4d-f7b7-4cdb-bd7a-571acc5de89f.jpg?v=1734413863,9,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_08_24.953984_ckducicqta_dc88876c-e731-43d1-bee4-6ed620e959d7.jpg?v=1734413864,10,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_58_46.763509_agycnrpbnp_07e8638c-cca8-42ff-ac52-4e172c29f244.jpg?v=1734413865,11,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_19_12.758230_ferjjaauqc_51860025-2027-4182-953e-f295bfac2915.jpg?v=1734413866,12,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_28_42.891416_wcfvklnugn_185a45d7-4066-4082-a357-07a597d19234.jpg?v=1734413867,13,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_28_06.609832_lgarceklsg_2e893332-8f0a-4407-af38-361a6fe2513c.jpg?v=1734413869,14,,,,,,,,,,,,,,,,,,,,,,
willowton-tv-stand-with-electric-fireplace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_28_10.345620_aorutwxada_ea9b0d54-4725-427e-b8c5-5c8d05e17f64.jpg?v=1734413870,15,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,Wynnlow 63" TV Stand with Electric Fireplace,"This TV stand with fireplace insert is sure to win your heart with its daring designer take on modern rustic. The stand’s crisp, clean and minimalist-chic profile is enriched with a striking replicated oak grain with thick plank styling and a weathered gray finish for that much more authentic character. Crossbuck detailing adds a brilliant barn door inspired touch. What really turns up the heat: an electric infrared fireplace insert with faux firebrick surround that operates with or without infrared heat and includes a multi flame feature, 7-level temperature setting, five brightness levels and LED glowing embers effect.
<br><br>
<b>Product Features</b><ul><ul>
<li>Fireplace Included</li>
<br><br>
<h3>More About This Product</h3>
<br>
<div class=""container-desc"">
    <h2 class=""kas58-header"">Weight &amp; Dimensions</h2>
    <details>
        <summary>Dimensions</summary>
        <table class=""kas58-table"">
            <tbody>
                <tr class=""kas58-row"">
                    <td class=""kas58-cell-header"">Full Dimension</td>
                    <td class=""kas58-cell""><p>63.5W x 19.5D x 26H </p></td>
            </tr>
</tbody>
        </table>
    </details>
    <br>
    <details>
        <summary>Weight</summary>
        <table class=""kas58-table"">
            <tbody>
                <tr class=""kas58-row"">
                    <td class=""kas58-cell-header"">Weight</td>
                    <td class=""kas58-cell""><p>182lbs.</p></td>
                </tr>
            </tbody>
        </table>
    </details>
</div>
</ul></ul>",Romeo Furniture,TV Stand,"500-1000, availability_in-stock, Brand_Ashley, Collection_Wynnlow, Color_Gray, Extreme Value Collection_False, material_wood-products-and-other, number-of-shelves_1, product-theme_urban-foundryar, product-video_available, product-video_not-available, Production_Paused, romeo-furniture, Room_Living Room, seat-count_0, shipping_not-express, style_casual, sub-brand_signature-design-by-ashley-reg, top-products_consumer-choice, tv-stand, Type_TV Stand",2024-12-18T14:39:32-05:00,Option,Option 1,,,,,W440W9,82554,,100,deny,manual,729.99,979.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_49_11.808029_okqkcbrsxy.jpg?v=1734414762,1,Wynnlow 63" TV Stand with Electric Fireplace image,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_49_11.808029_okqkcbrsxy.jpg?v=1734414762,lb,,,active
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,Option 2,,,,,W440W4,85275,,100,deny,manual,729.99,979.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_26_20.208813_ozlsrzcxtn.jpg?v=1734414770,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_52_59.292637_vsbkzsnfcb.jpg?v=1734414784,lb,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-26T23_46_10.035029_fbrgmopelz.jpg?v=1734414771,3,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_14_40.672309_caecqlgxeh_cde714c2-ba64-4f66-ab27-656303e89aa0.jpg?v=1734414772,4,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_28_42.891416_wcfvklnugn_1f7f27c1-fbf4-4e15-b36a-75a223893ec9.jpg?v=1734414774,5,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_28_06.609832_lgarceklsg_09066847-dd33-4eea-81f7-480a73d1c5cc.jpg?v=1734414775,6,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_28_10.345620_aorutwxada_17527264-653a-4c77-afe0-7a883032cea5.jpg?v=1734414776,7,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_28_27.453301_yqkpwwsdaj_9a5996e1-1265-4267-b999-62f77a668934.jpg?v=1734414777,8,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_22_26.848654_fvpxtjxeau_f415168a-2a46-48cd-8393-de4d758fc1e7.jpg?v=1734414778,9,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_27_03.282454_igdvfaeqog_16e6e651-aa95-4102-a898-abfaba13ea34.jpg?v=1734414779,10,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_41_28.150064_bcbtgnlbtz_b8a2cd23-f973-4068-b4e6-8aad32143fa5.jpg?v=1734414780,11,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_22_27.864742_mzknqubtgj_4a843323-caf6-4ff2-92af-64aa22dae20d.jpg?v=1734414782,12,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_04_41.334944_rgvwyoyaka_1d2ee802-86b5-4797-9e65-48ce2a75005e.jpg?v=1734414783,13,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_52_59.292637_vsbkzsnfcb.jpg?v=1734414784,14,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_31_19.197397_xcrnjcjnjv.jpg?v=1734414785,15,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T01_43_15.256341_qhhhtpdcru.jpg?v=1734414786,16,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_14_40.672309_caecqlgxeh_b6abf0a2-1f8b-4d31-8fbb-c48638a50d59.jpg?v=1734414788,17,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_14_42.051942_xykmuukcvj_2e13b5fe-6e05-4913-ab51-62041dd1a023.jpg?v=1734414789,18,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_26_45.382875_ncjwokrced_70178592-5bd1-40cd-aa23-2474ec90e594.jpg?v=1734414790,19,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_26_52.164206_fhhydqilye_e5d2f16f-bda8-4e74-9e86-1ea7348753f3.jpg?v=1734414791,20,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_19_00.338805_sfgbhiyyxl_a5fd865b-ea14-4cd4-a8eb-5b206c63674d.jpg?v=1734414792,21,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_28_25.128388_vfnfnxywss_a17ce1bc-ae7e-44e3-a6b5-2ae70b676301.jpg?v=1734414794,22,,,,,,,,,,,,,,,,,,,,,,
wynnlow-63-tv-stand-with-electric-fireplace-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0790/7849/0424/files/Ashley_20Furniture_2024-08-27T02_18_12.681906_yamwrsuoav_adb9f71c-5bac-4b3f-a700-a53a34a73306.jpg?v=1734414795,23,,,,,,,,,,,,,,,,,,,,,,
